archivo,fecha_hora,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
p01_fila_096.html,,6,10,16,21,31,34,35,37,38,39,42,45,52,53,59,61,79,83,85,86
p01_fila_095.html,,3,9,17,22,24,26,28,31,33,39,41,47,48,50,57,58,64,66,76,90
p01_fila_094.html,,3,4,6,9,11,15,17,26,31,38,39,40,47,56,60,63,66,81,83,85
p01_fila_093.html,,2,10,13,18,22,28,34,35,39,53,54,58,60,61,64,71,72,81,83,85
p01_fila_092.html,,8,16,18,21,22,25,27,31,46,49,52,56,60,62,67,81,82,87,89,90
p01_fila_091.html,,1,14,18,19,21,23,24,34,39,45,49,51,52,56,68,78,83,86,87,89
p01_fila_090.html,,2,3,4,5,13,30,32,40,42,51,53,57,62,65,68,69,70,74,87,90
p01_fila_089.html,,1,13,17,18,24,33,36,37,38,44,47,55,58,63,68,69,72,80,81,86
p01_fila_088.html,,4,17,25,33,39,41,43,46,47,50,51,52,57,58,59,74,75,76,81,84
p01_fila_087.html,,1,5,10,16,19,22,38,40,42,47,48,49,55,59,62,65,68,78,87,88
p01_fila_086.html,,2,4,10,11,16,21,24,29,40,44,45,47,52,60,71,72,73,76,78,82
p01_fila_085.html,,10,12,13,18,24,26,30,33,34,37,38,56,58,64,68,69,71,75,85,87
p01_fila_084.html,,1,4,9,12,15,22,28,34,43,51,55,57,63,70,72,78,83,84,85,90
p01_fila_083.html,,3,4,5,8,9,13,16,24,31,33,36,39,40,51,52,68,81,83,86,88
p01_fila_082.html,,12,17,20,23,24,31,35,42,43,49,51,55,57,61,62,65,69,70,73,83
p01_fila_081.html,,9,11,12,18,24,30,47,50,52,66,67,69,74,77,78,81,84,85,86,90
p01_fila_080.html,,8,13,24,26,27,39,50,52,55,56,59,63,67,69,72,73,78,82,83,90
p01_fila_079.html,,11,15,17,25,26,27,29,41,46,48,49,51,53,54,55,70,71,75,83,87
p01_fila_078.html,,3,4,6,16,17,18,19,23,25,31,36,38,42,44,50,51,65,67,71,79
p01_fila_077.html,,1,8,15,16,19,21,22,24,26,28,38,45,65,67,68,74,78,81,82,88
p01_fila_076.html,,10,12,13,15,17,18,20,23,26,38,41,42,50,54,55,56,62,66,71,82
p01_fila_075.html,,10,14,18,19,20,28,29,30,34,37,40,43,50,53,60,66,68,70,78,81
p01_fila_074.html,,2,4,12,13,19,36,41,45,49,52,60,61,66,68,69,73,79,81,84,87
p01_fila_073.html,,4,5,16,27,30,37,45,46,47,50,51,56,59,64,65,67,68,86,87,89
p01_fila_072.html,,9,12,15,20,23,24,28,36,39,40,44,47,53,59,60,63,68,74,77,82
p01_fila_071.html,,4,5,7,12,17,20,21,22,24,32,36,42,45,62,63,64,73,74,82,89
p01_fila_070.html,,9,12,13,16,23,26,29,32,42,43,56,58,63,66,71,75,79,83,86,89
p01_fila_069.html,,4,5,10,14,17,30,34,49,56,58,59,61,68,70,72,73,79,80,84,87
p01_fila_068.html,,8,12,13,29,33,35,39,48,50,56,57,61,64,68,69,70,75,81,82,87
p01_fila_067.html,,3,13,16,20,27,31,35,40,45,46,49,55,58,64,71,72,77,78,82,89
p01_fila_066.html,,5,11,13,21,26,28,42,51,55,58,63,68,69,70,71,73,77,81,86,88
p01_fila_065.html,,2,9,14,21,25,26,33,34,35,38,41,49,51,53,61,68,70,72,73,90
p01_fila_064.html,,1,3,4,5,6,9,11,12,15,18,37,45,60,65,67,75,77,78,80,90
p01_fila_063.html,,2,11,22,23,24,34,49,56,58,66,73,75,76,78,81,82,84,86,88,89
p01_fila_062.html,,8,17,18,24,25,28,29,30,35,39,46,47,54,58,62,65,70,71,77,87
p01_fila_061.html,,1,4,5,13,22,31,33,43,44,47,50,59,60,62,66,73,75,76,80,89
p01_fila_060.html,,1,2,5,6,14,17,19,21,23,34,45,48,50,52,56,57,59,79,82,88
p01_fila_059.html,,5,9,16,17,19,20,24,26,29,30,33,35,40,41,50,59,62,66,76,81
p01_fila_058.html,,3,9,10,23,26,27,28,32,35,36,51,59,60,63,66,74,79,84,86,90
p01_fila_057.html,,1,5,6,9,10,26,29,32,34,39,53,55,58,60,61,62,64,73,78,90
p01_fila_056.html,,2,4,14,15,16,17,20,24,26,33,43,45,46,75,76,81,82,84,89,90
p01_fila_055.html,,2,4,18,19,22,27,33,37,42,43,46,47,50,51,65,67,72,77,85,87
p01_fila_054.html,,6,10,12,15,21,25,41,43,44,46,49,59,61,62,65,75,80,82,88,89
p01_fila_053.html,,3,7,13,25,31,32,34,40,41,42,45,46,54,57,61,63,64,69,79,89
p01_fila_052.html,,1,7,8,11,13,18,19,21,23,26,34,40,48,54,56,57,73,75,78,88
p01_fila_051.html,,2,3,7,9,12,14,15,17,20,24,28,36,49,53,58,59,68,76,77,83
p01_fila_050.html,,3,4,9,10,18,19,23,24,41,45,48,52,55,61,63,64,68,69,76,90
p01_fila_049.html,,6,13,18,25,29,30,32,37,42,47,48,51,60,61,72,74,80,83,84,85
p01_fila_048.html,,7,11,17,19,21,22,37,38,39,40,42,43,45,50,55,64,67,70,82,84
p01_fila_047.html,,3,8,13,18,20,26,33,41,47,52,67,68,69,70,72,78,79,81,83,85
p01_fila_046.html,,18,22,24,25,31,35,36,37,39,40,52,54,62,65,70,72,79,82,83,85
p01_fila_045.html,,5,7,8,9,13,25,31,33,42,43,44,51,63,64,68,73,74,79,80,84
p01_fila_044.html,,2,5,8,9,22,26,28,33,44,45,46,48,49,51,59,71,73,78,83,87
p01_fila_043.html,,1,7,9,11,20,21,25,30,38,44,48,54,58,59,61,69,74,79,81,83
p01_fila_042.html,,10,13,14,18,23,32,33,36,38,42,44,46,52,55,58,59,68,72,73,77
p01_fila_041.html,,1,14,20,26,27,48,53,54,57,59,67,68,73,76,79,81,83,84,87,88
p01_fila_040.html,,1,8,14,16,19,20,24,31,36,38,44,53,56,59,62,63,68,77,80,83
p01_fila_039.html,,3,10,16,19,22,25,34,35,47,48,65,69,70,71,76,83,84,85,89,90
p01_fila_038.html,,14,16,17,19,26,28,31,32,33,34,38,42,43,46,55,58,74,80,83,89
p01_fila_037.html,,8,14,20,22,23,24,30,35,36,38,43,44,49,62,69,70,77,78,87,89
p01_fila_036.html,,2,6,7,11,15,18,26,30,36,39,40,42,46,47,51,53,57,77,78,81
p01_fila_035.html,,7,15,19,20,26,27,30,38,39,42,54,56,59,62,68,70,71,72,74,88
p01_fila_034.html,,2,8,13,14,18,27,28,34,36,39,41,42,52,54,56,57,62,63,77,84
p01_fila_033.html,,1,5,9,29,30,32,36,45,50,52,53,55,62,67,69,74,76,77,79,85
p01_fila_032.html,,3,28,32,33,34,40,44,51,52,54,57,64,65,67,71,72,76,77,80,87
p01_fila_031.html,,2,13,17,19,20,27,36,41,42,43,46,50,52,64,67,74,82,83,85,89
p01_fila_030.html,,5,7,20,24,25,27,30,37,45,47,48,56,58,64,65,71,77,79,80,84
p01_fila_029.html,,1,2,14,15,19,21,34,35,37,42,47,50,52,55,66,73,74,76,81,83
p01_fila_028.html,,7,13,28,35,37,38,41,43,47,53,57,58,63,66,67,68,73,79,85,90
p01_fila_027.html,,10,12,14,16,27,28,29,38,40,41,49,54,55,58,60,65,66,80,85,89
p01_fila_026.html,,8,12,13,19,24,25,26,28,30,32,35,42,43,53,60,61,64,65,80,87
p01_fila_025.html,,7,8,10,25,26,28,29,36,37,39,42,63,65,70,71,78,79,82,85,86
p01_fila_024.html,,4,7,11,13,20,21,27,29,30,39,46,52,54,55,58,63,66,85,86,89
p01_fila_023.html,,5,6,8,9,13,16,19,24,32,36,39,43,46,51,54,57,59,62,69,70
p01_fila_022.html,,2,3,10,15,25,44,45,51,54,59,62,65,66,74,77,78,81,83,85,87
p01_fila_021.html,,1,2,3,5,13,15,19,24,25,28,31,43,45,48,55,64,65,73,81,83
p01_fila_020.html,,14,15,16,21,24,25,28,35,38,45,46,52,55,57,65,69,71,75,79,88
p01_fila_019.html,,25,27,31,36,38,42,46,50,60,61,64,66,68,69,70,71,72,78,80,88
p01_fila_018.html,,4,10,18,27,29,30,34,47,49,51,59,66,67,73,75,77,81,82,88,89
p01_fila_017.html,,6,14,15,18,19,29,32,40,41,42,51,52,54,58,60,62,75,81,82,86
p01_fila_016.html,,1,7,9,22,25,27,30,32,33,38,39,43,45,54,61,63,65,68,79,88
p01_fila_015.html,,4,7,8,15,20,30,34,42,50,52,59,61,62,65,68,69,72,77,78,80
p01_fila_014.html,,1,2,9,15,21,24,28,32,37,42,49,50,56,58,69,80,82,86,87,88
p01_fila_013.html,,3,7,8,9,10,15,18,19,29,30,38,40,47,54,70,77,78,79,81,89
p01_fila_012.html,,5,10,13,19,23,28,31,37,38,41,42,51,52,66,67,68,75,79,80,87
p01_fila_011.html,,3,4,7,18,26,34,40,45,49,52,53,56,62,65,69,75,77,78,79,86
p01_fila_010.html,,1,8,11,14,16,18,20,29,31,36,37,39,52,56,67,68,73,75,77,86
p01_fila_009.html,,10,13,31,35,41,42,45,51,52,57,59,66,67,70,73,76,78,79,87,90
p01_fila_008.html,,6,11,13,14,15,17,26,33,38,39,40,49,55,61,64,71,73,84,88,90
p01_fila_007.html,,3,7,19,24,25,27,28,32,33,39,44,46,54,57,62,73,75,79,81,83
p01_fila_006.html,,8,12,14,18,20,23,24,29,31,38,40,58,59,60,66,80,84,85,88,89
p01_fila_005.html,,1,7,8,9,11,21,28,29,32,33,40,49,60,65,66,72,76,77,87,89
p01_fila_004.html,,6,15,20,21,31,34,41,47,49,52,65,72,73,75,77,80,81,83,85,89
p01_fila_003.html,,3,6,7,9,15,16,20,25,35,41,44,63,66,67,70,71,81,83,85,88
p01_fila_002.html,,4,5,7,12,21,22,30,32,39,40,52,53,54,55,65,67,68,81,82,89
p01_fila_001.html,,1,7,8,10,16,26,45,47,52,55,56,65,68,69,75,78,81,82,85,87
p01_fila_000.html,,5,22,23,33,34,37,44,47,53,60,63,65,69,70,74,75,83,84,86,90
p3_fila_099.html,,5,6,12,14,20,21,25,31,32,33,41,48,51,54,56,57,77,79,85,87
p3_fila_098.html,,1,12,16,17,22,25,28,31,33,35,36,37,43,48,55,61,63,64,79,89
p3_fila_097.html,,1,3,5,6,17,22,36,41,44,48,51,54,56,59,63,66,68,69,74,90
p3_fila_096.html,,2,5,6,7,8,9,10,16,20,28,36,37,48,51,53,62,65,67,69,86
p3_fila_095.html,,2,5,8,13,16,24,26,29,32,34,36,39,49,50,56,58,60,72,80,90
p3_fila_094.html,,19,20,23,30,31,38,40,42,45,50,52,53,54,59,64,71,72,78,79,81
p3_fila_093.html,,1,10,11,20,28,31,32,34,36,42,49,50,54,62,68,77,79,80,82,86
p3_fila_092.html,,2,9,19,26,32,34,35,47,50,55,59,65,66,69,70,73,74,77,86,87
p3_fila_091.html,,3,9,10,11,17,25,27,29,31,36,40,42,49,62,63,64,71,83,85,88
p3_fila_090.html,,4,10,11,17,21,28,32,36,42,46,51,59,61,64,67,71,86,88,89,90
p3_fila_089.html,,1,7,10,27,28,37,38,40,43,46,48,51,56,58,68,69,73,85,88,89
p3_fila_088.html,,3,8,10,17,18,24,29,36,43,47,62,63,64,70,71,73,76,84,86,88
p3_fila_087.html,,3,5,8,14,19,21,24,25,26,38,39,45,46,48,52,59,64,66,77,81
p3_fila_086.html,,1,4,7,13,18,20,22,24,26,30,31,37,53,64,66,71,75,76,77,80
p3_fila_085.html,,1,2,8,15,21,24,27,36,38,53,54,58,69,74,77,80,86,87,88,90
p3_fila_084.html,,2,3,4,5,7,8,18,19,24,25,29,30,32,43,62,69,71,72,77,89
p3_fila_083.html,,1,4,9,10,24,27,31,39,40,45,47,49,50,55,59,60,83,87,88,90
p3_fila_082.html,,10,16,17,18,20,35,36,38,43,45,47,54,58,61,64,67,70,77,78,84
p3_fila_081.html,,3,10,16,18,23,27,34,36,37,39,49,51,64,65,67,73,74,81,83,90
p3_fila_080.html,,1,4,10,15,18,20,23,27,28,30,45,48,55,63,65,68,74,76,81,82
p3_fila_079.html,,1,2,8,20,28,41,42,52,54,56,61,63,67,70,73,76,77,85,86,87
p3_fila_078.html,,2,4,9,13,16,19,21,25,26,27,30,34,43,47,58,59,60,83,84,88
p3_fila_077.html,,3,4,22,25,35,41,43,46,51,52,56,57,65,67,74,75,77,84,86,89
p3_fila_076.html,,2,15,24,30,31,32,33,45,55,56,58,61,62,64,67,68,84,86,88,89
p3_fila_075.html,,1,3,8,10,12,14,23,27,30,35,36,46,53,56,61,63,64,67,80,86
p3_fila_074.html,,3,4,7,21,22,38,39,54,56,57,61,67,68,70,71,72,79,83,88,90
p3_fila_073.html,,1,3,4,5,6,18,33,41,43,47,48,49,53,56,64,66,76,77,82,87
p3_fila_072.html,,1,3,6,8,12,18,25,32,35,40,49,52,53,54,59,70,73,74,80,81
p3_fila_071.html,,7,13,19,22,24,25,26,30,33,37,38,42,43,45,57,69,73,75,84,87
p3_fila_070.html,,3,8,10,11,13,19,29,30,34,37,42,45,46,58,59,68,78,81,83,84
p3_fila_069.html,,6,8,18,20,34,35,38,39,47,49,52,58,61,67,68,80,82,83,85,90
p3_fila_068.html,,8,21,24,25,27,29,31,40,42,53,58,62,71,75,78,81,85,86,87,89
p3_fila_067.html,,12,17,21,22,25,36,37,40,42,44,52,55,59,61,64,67,68,71,80,88
p3_fila_066.html,,15,20,21,22,28,29,32,38,42,49,52,58,62,63,64,75,78,83,84,90
p3_fila_065.html,,10,14,21,22,25,29,38,41,43,49,50,54,55,58,60,64,66,77,85,89
p3_fila_064.html,,13,15,17,21,22,24,28,40,41,45,49,61,66,70,71,72,77,80,81,88
p3_fila_063.html,,1,6,8,10,15,17,20,30,45,47,51,58,60,67,68,70,71,72,76,84
p3_fila_062.html,,4,5,6,8,11,13,19,22,32,34,37,39,41,49,57,58,76,81,82,89
p3_fila_061.html,,7,9,14,19,22,30,35,38,42,48,52,53,57,59,63,64,72,79,81,86
p3_fila_060.html,,2,13,14,15,16,20,27,31,34,44,47,52,56,61,63,65,71,72,74,78
p3_fila_059.html,,3,7,11,12,15,18,26,37,41,44,51,61,65,69,70,73,75,76,82,83
p3_fila_058.html,,4,6,11,13,15,19,20,25,28,33,43,45,64,69,75,79,84,86,87,88
p3_fila_057.html,,5,11,13,20,24,27,28,29,36,45,48,50,53,63,71,73,82,86,87,88
p3_fila_056.html,,1,3,4,6,9,10,13,16,25,31,34,50,52,56,60,62,63,66,75,82
p3_fila_055.html,,12,14,17,18,20,23,29,30,34,38,39,49,59,65,68,73,76,78,81,87
p3_fila_054.html,,4,6,10,21,23,27,32,36,38,40,47,48,56,59,71,73,77,78,80,83
p3_fila_053.html,,1,13,22,27,33,34,38,41,44,48,49,56,59,68,71,72,73,80,84,90
p3_fila_052.html,,4,18,22,23,29,33,37,38,40,47,49,53,55,63,71,74,83,85,87,89
p3_fila_051.html,,5,10,11,15,17,18,26,30,31,33,40,41,44,51,53,57,72,75,79,88
p3_fila_050.html,,1,4,8,10,11,21,22,25,30,34,37,38,42,47,61,75,76,78,81,84
p3_fila_049.html,,5,7,9,17,20,22,24,26,30,36,37,38,39,41,48,49,53,63,67,80
p3_fila_048.html,,5,7,8,20,23,24,33,37,40,43,44,49,56,57,66,67,68,81,89,90
p3_fila_047.html,,13,16,19,23,24,26,28,41,42,50,51,56,60,64,67,72,75,81,86,89
p3_fila_046.html,,2,5,11,13,14,15,25,29,35,41,48,58,61,65,75,76,77,81,82,89
p3_fila_045.html,,1,5,18,19,23,27,31,32,39,40,42,52,59,61,73,75,78,79,81,87
p3_fila_044.html,,3,4,7,8,13,18,19,22,25,40,41,43,58,60,62,64,68,81,84,88
p3_fila_043.html,,4,15,17,19,20,22,25,26,32,35,51,52,61,66,71,74,76,84,86,88
p3_fila_042.html,,5,11,12,17,18,26,27,31,35,37,39,44,57,62,64,74,75,79,81,88
p3_fila_041.html,,7,10,16,19,20,24,28,30,32,42,45,53,54,56,65,75,78,79,88,90
p3_fila_040.html,,4,7,9,10,16,19,31,37,45,47,49,52,67,69,73,74,79,86,87,90
p3_fila_039.html,,3,5,7,10,17,18,34,36,37,40,46,47,56,58,59,61,71,74,83,90
p3_fila_038.html,,3,7,11,14,16,19,25,33,36,38,41,45,49,53,58,74,77,83,84,87
p3_fila_037.html,,2,4,16,20,22,27,29,33,35,45,52,59,60,66,67,71,77,78,82,86
p3_fila_036.html,,5,6,8,11,37,38,40,41,46,55,60,61,63,66,72,73,83,85,88,90
p3_fila_035.html,,1,2,3,19,23,24,27,29,34,36,47,54,58,61,70,77,78,84,85,86
p3_fila_034.html,,2,12,22,28,35,37,38,39,43,48,50,51,52,54,55,58,69,76,80,85
p3_fila_033.html,,19,32,33,39,40,42,47,48,49,50,52,53,55,57,68,78,80,84,86,89
p3_fila_032.html,,13,14,17,30,41,42,45,51,55,56,64,65,67,68,69,70,72,78,81,83
p3_fila_031.html,,5,6,10,12,13,20,27,35,37,39,44,45,48,49,51,59,63,66,77,82
p3_fila_030.html,,1,8,10,18,22,30,32,33,41,50,51,61,63,64,65,70,76,81,85,90
p3_fila_029.html,,6,8,15,16,18,19,23,30,46,47,52,57,58,65,68,70,81,85,86,90
p3_fila_028.html,,4,9,11,14,15,16,19,20,21,26,34,35,49,52,53,61,70,71,73,83
p3_fila_027.html,,4,5,6,24,26,29,37,40,41,45,48,60,61,67,72,75,77,81,83,88
p3_fila_026.html,,3,15,20,23,25,26,38,39,43,45,50,51,62,63,67,69,74,85,86,87
p3_fila_025.html,,2,9,14,20,28,30,31,33,43,47,52,54,59,68,69,71,76,80,86,90
p3_fila_024.html,,1,6,10,14,19,22,25,30,45,46,49,51,55,57,60,63,65,66,73,78
p3_fila_023.html,,2,3,5,6,8,14,18,19,35,36,38,39,47,56,66,67,68,69,78,79
p3_fila_022.html,,4,16,19,21,23,26,30,49,51,55,57,61,63,64,66,69,74,76,87,89
p3_fila_021.html,,2,10,13,18,19,25,29,30,32,37,38,44,48,63,64,74,75,80,86,90
p3_fila_020.html,,11,13,16,18,19,21,24,30,36,41,43,44,46,52,54,55,71,72,78,89
p3_fila_019.html,,18,19,24,26,28,33,34,40,46,48,49,53,56,58,68,70,73,74,88,90
p3_fila_018.html,,6,8,10,18,22,24,25,27,29,34,35,36,41,43,51,56,61,66,85,88
p3_fila_017.html,,16,20,26,28,30,35,36,50,53,59,60,62,63,66,71,73,77,79,81,85
p3_fila_016.html,,11,18,20,23,26,27,32,36,39,42,44,51,58,64,65,68,72,75,79,86
p3_fila_015.html,,1,7,13,17,19,25,40,42,45,46,52,57,62,65,69,80,82,83,85,86
p3_fila_014.html,,1,3,8,11,20,24,26,31,35,39,53,54,62,65,66,69,72,80,85,88
p3_fila_013.html,,1,2,5,6,16,19,27,30,32,34,41,43,48,49,50,51,60,65,75,88
p3_fila_012.html,,1,2,6,8,10,11,16,25,35,38,43,46,52,63,65,71,80,81,82,84
p3_fila_011.html,,1,4,11,13,14,17,19,26,32,46,53,58,60,61,68,73,80,81,83,88
p3_fila_010.html,,3,5,21,26,28,37,38,41,44,47,48,51,52,56,65,68,71,78,84,86
p3_fila_009.html,,8,9,20,24,27,37,38,40,42,45,51,54,60,62,63,70,81,82,89,90
p3_fila_008.html,,2,9,10,11,16,25,33,47,50,51,58,64,67,74,76,78,79,81,83,87
p3_fila_007.html,,15,28,29,34,37,38,39,46,58,66,68,69,76,77,79,80,86,88,89,90
p3_fila_006.html,,6,12,16,22,23,25,29,30,37,38,45,48,49,56,62,66,67,75,76,77
p3_fila_005.html,,2,7,12,13,15,17,23,25,26,28,32,44,46,51,55,61,70,73,74,90
p3_fila_004.html,,7,13,15,24,25,28,34,35,38,41,50,58,64,67,80,81,83,84,88,89
p3_fila_003.html,,1,11,13,17,23,24,40,43,48,49,51,53,55,56,58,62,79,82,83,85
p3_fila_002.html,,7,8,10,11,12,15,16,21,38,51,55,60,63,65,67,71,73,79,82,90
p3_fila_001.html,,3,4,5,7,18,25,32,36,39,42,43,44,47,51,66,70,72,80,82,83
p3_fila_000.html,,2,5,6,15,18,19,21,26,36,41,48,50,58,59,68,72,73,81,88,90
p2_fila_099.html,,4,5,6,7,16,21,22,24,40,41,43,46,47,49,56,66,68,72,80,85
p2_fila_098.html,,5,10,12,23,24,28,29,30,35,36,38,40,50,53,54,65,67,68,71,79
p2_fila_097.html,,1,4,5,7,10,21,22,29,32,33,34,46,48,55,58,61,62,67,79,89
p2_fila_096.html,,1,2,6,7,12,25,29,34,38,40,43,45,49,62,64,66,72,80,85,88
p2_fila_095.html,,4,12,13,14,16,17,22,27,39,40,41,56,58,71,74,80,81,82,89,90
p2_fila_094.html,,2,9,14,18,19,24,27,29,41,48,51,61,62,64,72,75,76,80,85,86
p2_fila_093.html,,2,5,8,11,24,29,34,36,38,39,43,56,68,69,71,76,79,80,81,85
p2_fila_092.html,,2,7,8,9,18,20,21,22,27,30,33,36,41,43,44,51,52,54,60,68
p2_fila_091.html,,6,13,21,26,30,39,44,45,46,49,52,53,55,61,62,66,71,72,79,86
p2_fila_090.html,,4,13,22,23,29,37,39,44,45,50,51,52,55,58,70,71,74,82,83,86
p2_fila_089.html,,26,29,31,35,38,42,44,52,53,55,57,58,66,67,68,71,74,76,83,88
p2_fila_088.html,,3,5,14,20,40,46,54,57,59,62,63,65,73,74,76,80,81,82,86,89
p2_fila_087.html,,8,9,13,20,21,32,34,38,39,41,42,50,53,56,65,66,81,83,84,87
p2_fila_086.html,,5,12,13,17,21,25,26,29,36,37,39,40,50,54,64,74,76,78,84,89
p2_fila_085.html,,1,9,12,17,26,32,36,38,39,40,47,56,59,64,66,70,74,80,81,85
p2_fila_084.html,,7,10,11,19,26,28,29,32,50,55,56,57,58,59,64,68,76,80,83,88
p2_fila_083.html,,9,10,12,13,23,26,36,37,47,48,50,53,55,58,60,68,73,75,77,82
p2_fila_082.html,,7,10,11,19,20,22,24,25,30,38,43,46,50,51,54,59,66,69,78,79
p2_fila_081.html,,1,2,3,4,7,14,23,24,28,36,37,45,46,54,57,59,71,74,86,87
p2_fila_080.html,,5,6,8,10,11,19,20,25,40,41,47,48,57,58,65,74,78,82,86,89
p2_fila_079.html,,2,5,10,14,22,32,42,47,52,53,58,61,64,65,68,71,75,86,88,90
p2_fila_078.html,,13,15,17,26,29,31,36,37,41,49,50,51,54,57,70,78,79,80,84,85
p2_fila_077.html,,3,9,10,14,15,17,18,29,32,34,49,53,62,63,64,66,68,76,80,89
p2_fila_076.html,,4,6,13,18,19,20,32,35,38,43,51,53,59,65,75,79,83,87,89,90
p2_fila_075.html,,1,4,5,11,17,18,26,33,38,39,41,59,60,68,70,74,78,82,83,89
p2_fila_074.html,,1,10,13,22,25,27,28,35,36,38,41,42,46,54,57,66,70,76,82,87
p2_fila_073.html,,5,7,9,13,17,22,25,27,28,31,33,35,38,44,63,64,65,73,78,81
p2_fila_072.html,,2,11,13,22,26,28,31,33,38,39,41,48,50,53,55,59,67,82,83,86
p2_fila_071.html,,3,5,8,28,33,36,37,38,39,51,55,67,71,72,75,76,77,78,84,88
p2_fila_070.html,,6,8,20,24,36,39,41,46,54,60,62,64,65,66,69,70,72,77,86,88
p2_fila_069.html,,3,5,7,18,28,29,40,42,45,47,52,54,57,71,72,73,82,85,88,90
p2_fila_068.html,,1,10,16,23,24,27,29,36,38,40,47,49,51,54,60,62,66,69,76,85
p2_fila_067.html,,3,5,8,9,10,15,21,23,24,26,40,44,49,58,67,68,69,75,88,90
p2_fila_066.html,,3,11,24,33,37,39,48,53,55,59,60,61,63,66,69,70,71,80,86,89
p2_fila_065.html,,2,6,9,12,16,20,23,24,25,32,39,42,44,49,54,57,71,78,81,82
p2_fila_064.html,,4,14,16,23,24,26,27,35,36,37,38,41,47,53,54,61,62,72,84,85
p2_fila_063.html,,2,3,7,8,11,14,15,16,17,46,58,61,65,66,70,72,76,78,79,81
p2_fila_062.html,,2,3,11,16,20,25,39,41,42,44,49,54,56,58,64,69,72,73,75,79
p2_fila_061.html,,2,3,8,12,17,20,30,32,33,36,45,50,58,59,70,75,76,80,81,90
p2_fila_060.html,,4,10,15,17,32,45,46,47,52,53,57,59,60,62,66,78,81,82,85,88
p2_fila_059.html,,15,16,17,18,27,34,44,45,55,57,58,64,65,66,67,69,71,75,76,77
p2_fila_058.html,,2,13,19,23,25,38,39,42,48,53,55,59,61,65,67,70,71,77,86,90
p2_fila_057.html,,5,6,8,12,15,17,19,20,23,42,43,47,49,56,58,59,71,79,85,86
p2_fila_056.html,,2,3,13,16,19,26,27,29,35,40,42,44,47,49,51,53,57,62,77,81
p2_fila_055.html,,2,8,16,17,18,22,23,30,34,35,36,37,38,46,48,56,61,76,81,83
p2_fila_054.html,,15,21,25,26,29,42,51,55,56,57,59,67,69,70,71,73,78,79,86,89
p2_fila_053.html,,1,10,12,14,15,16,28,30,33,37,41,43,54,65,66,68,72,77,89,90
p2_fila_052.html,,3,8,14,16,18,19,32,38,39,41,44,46,63,64,65,66,67,71,72,80
p2_fila_051.html,,1,13,15,17,19,32,34,44,45,48,49,53,55,56,64,71,75,79,80,87
p2_fila_050.html,,7,10,13,16,21,27,28,37,47,50,52,53,61,67,68,73,79,81,84,88
p2_fila_049.html,,1,3,7,9,13,32,35,38,55,62,66,68,70,74,79,80,84,85,86,89
p2_fila_048.html,,1,6,8,10,11,17,22,24,26,35,45,46,50,54,57,63,65,76,79,82
p2_fila_047.html,,5,6,7,20,22,24,25,29,32,33,36,41,43,44,45,50,66,69,76,82
p2_fila_046.html,,10,19,22,23,25,27,32,38,42,47,55,57,63,66,70,79,80,81,88,90
p2_fila_045.html,,3,9,19,20,22,23,26,35,37,40,46,56,59,63,64,70,78,79,81,82
p2_fila_044.html,,6,14,18,23,31,32,37,40,42,45,49,54,56,59,63,67,74,76,81,83
p2_fila_043.html,,3,14,21,25,31,35,40,43,44,48,49,51,52,57,59,61,67,79,83,89
p2_fila_042.html,,7,8,12,18,20,23,27,45,49,52,57,59,66,68,70,74,76,80,83,86
p2_fila_041.html,,8,9,10,11,15,36,38,40,41,42,47,49,64,73,74,75,76,77,79,82
p2_fila_040.html,,2,5,19,20,29,30,40,47,50,54,57,58,59,60,71,73,80,81,85,88
p2_fila_039.html,,4,7,24,31,33,39,46,49,52,59,66,70,75,77,78,80,81,82,86,89
p2_fila_038.html,,2,6,9,12,14,15,31,35,48,52,53,56,57,59,63,70,80,86,87,89
p2_fila_037.html,,6,11,14,21,24,26,32,33,41,44,48,56,62,68,70,75,77,82,88,89
p2_fila_036.html,,7,8,9,13,16,19,24,28,29,32,39,40,45,50,56,59,69,72,80,81
p2_fila_035.html,,3,10,20,23,25,28,40,45,46,53,60,61,63,66,72,75,82,86,87,89
p2_fila_034.html,,1,4,5,9,15,26,35,41,52,53,54,63,64,67,69,74,79,80,82,90
p2_fila_033.html,,1,4,12,23,29,41,43,45,46,48,56,57,61,68,69,73,74,81,85,88
p2_fila_032.html,,8,14,21,25,30,34,42,44,45,53,55,64,65,68,69,72,75,79,84,86
p2_fila_031.html,,3,4,10,12,16,24,27,31,35,37,51,70,77,78,79,80,83,84,86,88
p2_fila_030.html,,2,7,9,15,18,20,21,24,26,35,43,45,51,57,66,67,70,72,86,90
p2_fila_029.html,,3,4,6,9,17,32,35,36,38,40,45,46,47,49,56,65,76,78,79,83
p2_fila_028.html,,2,3,4,5,8,17,30,33,44,55,57,59,62,63,65,70,71,82,87,90
p2_fila_027.html,,1,5,12,18,20,22,29,30,35,42,47,54,60,62,63,64,67,75,87,89
p2_fila_026.html,,1,3,6,11,12,14,16,18,20,32,33,38,42,47,50,52,77,84,85,88
p2_fila_025.html,,2,5,7,8,18,19,20,21,37,39,42,54,58,61,62,69,74,75,76,84
p2_fila_024.html,,4,7,10,14,19,29,32,35,36,47,48,61,63,66,68,69,84,85,86,87
